merchant_id,customer_id,customer_name,contact_ref,consent,payment_id,paid_at,amount_minor,status
mch_demo_bengaluru,CUST-B22,Synthetic Customer B22,synthetic-sms:+91-5551-1022,unknown,PAY-00175,2026-08-17T10:30:00+05:30,12018,settled
mch_demo_bengaluru,CUST-B02,Synthetic Customer B02,synthetic-sms:+91-5551-1002,true,PAY-00095,2026-08-17T11:30:00+05:30,17676,settled
mch_demo_bengaluru,CUST-B16,Synthetic Customer B16,synthetic-sms:+91-5551-1016,true,PAY-00151,2026-08-17T11:30:00+05:30,31154,settled
mch_demo_bengaluru,CUST-B19,Synthetic Customer B19,synthetic-sms:+91-5551-1019,true,PAY-00163,2026-08-17T14:30:00+05:30,34376,settled
mch_demo_bengaluru,CUST-B24,Synthetic Customer B24,synthetic-sms:+91-5551-1024,true,PAY-00184,2026-08-18T12:30:00+05:30,14605,settled
mch_demo_bengaluru,CUST-B25,Synthetic Customer B25,synthetic-sms:+91-5551-1025,true,PAY-00187,2026-08-18T13:30:00+05:30,26132,settled
mch_demo_bengaluru,CUST-B07,Synthetic Customer B07,synthetic-sms:+91-5551-1007,true,PAY-00115,2026-08-19T09:30:00+05:30,15502,settled
mch_demo_bengaluru,CUST-B28,Synthetic Customer B28,synthetic-sms:+91-5551-1028,true,PAY-00199,2026-08-19T09:30:00+05:30,27665,settled
mch_demo_bengaluru,CUST-B01,Synthetic Customer B01,synthetic-sms:+91-5551-1001,true,PAY-00090,2026-08-19T10:30:00+05:30,13874,settled
mch_demo_bengaluru,CUST-B08,Synthetic Customer B08,synthetic-sms:+91-5551-1008,true,PAY-00119,2026-08-19T10:30:00+05:30,31645,settled
mch_demo_bengaluru,CUST-C10,Synthetic Customer C10,synthetic-sms:+91-5552-1010,true,PAY-00227,2026-08-19T10:30:00+05:30,19581,settled
mch_demo_bengaluru,CUST-B05,Synthetic Customer B05,synthetic-sms:+91-5551-1005,true,PAY-00107,2026-08-19T14:30:00+05:30,24981,settled
mch_demo_bengaluru,CUST-B19,Synthetic Customer B19,synthetic-sms:+91-5551-1019,true,PAY-00164,2026-08-19T14:30:00+05:30,21530,settled
mch_demo_bengaluru,CUST-B26,Synthetic Customer B26,synthetic-sms:+91-5551-1026,true,PAY-00191,2026-08-19T14:30:00+05:30,15163,settled
mch_demo_bengaluru,CUST-B30,Synthetic Customer B30,synthetic-sms:+91-5551-1030,true,PAY-00208,2026-08-20T11:30:00+05:30,17583,settled
mch_demo_bengaluru,CUST-B04,Synthetic Customer B04,synthetic-sms:+91-5551-1004,true,PAY-00104,2026-08-20T15:30:00+05:30,22304,refunded
mch_demo_bengaluru,CUST-B31,Synthetic Customer B31,synthetic-sms:+91-5551-1031,true,PAY-00212,2026-08-21T12:30:00+05:30,33435,settled
mch_demo_bengaluru,CUST-B32,Synthetic Customer B32,synthetic-sms:+91-5551-1032,true,PAY-00216,2026-08-21T13:30:00+05:30,18228,settled
mch_demo_bengaluru,CUST-B05,Synthetic Customer B05,synthetic-sms:+91-5551-1005,true,PAY-00108,2026-08-21T14:30:00+05:30,34880,settled
mch_demo_bengaluru,CUST-B26,Synthetic Customer B26,synthetic-sms:+91-5551-1026,true,PAY-00192,2026-08-21T14:30:00+05:30,19519,settled
mch_demo_bengaluru,CUST-A01,Synthetic Customer A01,synthetic-sms:+91-5550-1001,true,PAY-00005,2026-08-23T12:30:00+05:30,26259,refunded
mch_demo_bengaluru,CUST-A02,Synthetic Customer A02,synthetic-sms:+91-5550-1002,true,PAY-00009,2026-08-23T12:30:00+05:30,14292,refunded
mch_demo_bengaluru,CUST-B28,Synthetic Customer B28,synthetic-sms:+91-5551-1028,true,PAY-00200,2026-08-24T09:30:00+05:30,28428,settled
mch_demo_bengaluru,CUST-B23,Synthetic Customer B23,synthetic-sms:+91-5551-1023,true,PAY-00179,2026-08-24T11:30:00+05:30,21074,settled
mch_demo_bengaluru,CUST-C06,Synthetic Customer C06,synthetic-sms:+91-5552-1006,true,PAY-00223,2026-08-24T11:30:00+05:30,28476,settled
mch_demo_bengaluru,CUST-C04,Synthetic Customer C04,synthetic-sms:+91-5552-1004,true,PAY-00221,2026-08-24T14:30:00+05:30,28411,settled
mch_demo_bengaluru,CUST-B29,Synthetic Customer B29,synthetic-sms:+91-5551-1029,true,PAY-00203,2026-08-25T10:30:00+05:30,19610,settled
mch_demo_bengaluru,CUST-C20,Synthetic Customer C20,synthetic-sms:+91-5552-1020,true,PAY-00237,2026-08-25T10:30:00+05:30,15968,settled
mch_demo_bengaluru,CUST-B09,Synthetic Customer B09,synthetic-sms:+91-5551-1009,true,PAY-00124,2026-08-25T11:30:00+05:30,24793,settled
mch_demo_bengaluru,CUST-B16,Synthetic Customer B16,synthetic-sms:+91-5551-1016,true,PAY-00152,2026-08-25T11:30:00+05:30,12670,settled
mch_demo_bengaluru,CUST-B11,Synthetic Customer B11,synthetic-sms:+91-5551-1011,unknown,PAY-00131,2026-08-25T13:30:00+05:30,29098,settled
mch_demo_bengaluru,CUST-B18,Synthetic Customer B18,synthetic-sms:+91-5551-1018,true,PAY-00160,2026-08-25T13:30:00+05:30,29325,settled
mch_demo_bengaluru,CUST-A03,Synthetic Customer A03,synthetic-sms:+91-5550-1003,true,PAY-00014,2026-08-26T13:30:00+05:30,28826,duplicate
mch_demo_bengaluru,CUST-B25,Synthetic Customer B25,synthetic-sms:+91-5551-1025,true,PAY-00188,2026-08-26T13:30:00+05:30,14166,settled
mch_demo_bengaluru,CUST-B12,Synthetic Customer B12,synthetic-sms:+91-5551-1012,true,PAY-00136,2026-08-26T14:30:00+05:30,34167,settled
mch_demo_bengaluru,CUST-C14,Synthetic Customer C14,synthetic-sms:+91-5552-1014,false,PAY-00231,2026-08-26T14:30:00+05:30,33045,settled
mch_demo_bengaluru,CUST-B20,Synthetic Customer B20,synthetic-sms:+91-5551-1020,true,PAY-00167,2026-08-26T15:30:00+05:30,19311,settled
mch_demo_bengaluru,CUST-B08,Synthetic Customer B08,synthetic-sms:+91-5551-1008,true,PAY-00120,2026-08-27T10:30:00+05:30,19807,settled
mch_demo_bengaluru,CUST-B29,Synthetic Customer B29,synthetic-sms:+91-5551-1029,true,PAY-00204,2026-08-27T10:30:00+05:30,33508,settled
mch_demo_bengaluru,CUST-B03,Synthetic Customer B03,synthetic-sms:+91-5551-1003,true,PAY-00099,2026-08-27T12:30:00+05:30,31857,settled
mch_demo_bengaluru,CUST-C02,Synthetic Customer C02,synthetic-sms:+91-5552-1002,true,PAY-00219,2026-08-27T12:30:00+05:30,16439,settled
mch_demo_bengaluru,CUST-B04,Synthetic Customer B04,synthetic-sms:+91-5551-1004,true,PAY-00103,2026-08-27T13:30:00+05:30,34421,settled
mch_demo_bengaluru,CUST-B11,Synthetic Customer B11,synthetic-sms:+91-5551-1011,unknown,PAY-00132,2026-08-27T13:30:00+05:30,25859,settled
mch_demo_bengaluru,CUST-C18,Synthetic Customer C18,synthetic-sms:+91-5552-1018,true,PAY-00235,2026-08-27T13:30:00+05:30,28324,settled
mch_demo_bengaluru,CUST-B26,Synthetic Customer B26,synthetic-sms:+91-5551-1026,true,PAY-00193,2026-08-27T14:30:00+05:30,25019,settled
mch_demo_bengaluru,CUST-B13,Synthetic Customer B13,synthetic-sms:+91-5551-1013,true,PAY-00139,2026-08-27T15:30:00+05:30,27612,settled
mch_demo_bengaluru,CUST-B27,Synthetic Customer B27,synthetic-sms:+91-5551-1027,true,PAY-00196,2026-08-27T15:30:00+05:30,29848,settled
mch_demo_bengaluru,CUST-B21,Synthetic Customer B21,synthetic-sms:+91-5551-1021,true,PAY-00172,2026-08-28T09:30:00+05:30,12135,settled
mch_demo_bengaluru,CUST-B23,Synthetic Customer B23,synthetic-sms:+91-5551-1023,true,PAY-00180,2026-08-28T11:30:00+05:30,33219,settled
mch_demo_bengaluru,CUST-B10,Synthetic Customer B10,synthetic-sms:+91-5551-1010,true,PAY-00128,2026-08-28T12:30:00+05:30,31248,settled
mch_demo_bengaluru,CUST-B17,Synthetic Customer B17,synthetic-sms:+91-5551-1017,true,PAY-00157,2026-08-28T12:30:00+05:30,18321,settled
mch_demo_bengaluru,CUST-B20,Synthetic Customer B20,synthetic-sms:+91-5551-1020,true,PAY-00168,2026-08-28T15:30:00+05:30,14095,settled
mch_demo_bengaluru,CUST-B07,Synthetic Customer B07,synthetic-sms:+91-5551-1007,true,PAY-00116,2026-08-31T09:30:00+05:30,32340,settled
mch_demo_bengaluru,CUST-B01,Synthetic Customer B01,synthetic-sms:+91-5551-1001,true,PAY-00091,2026-08-31T10:30:00+05:30,14647,settled
mch_demo_bengaluru,CUST-B08,Synthetic Customer B08,synthetic-sms:+91-5551-1008,true,PAY-00121,2026-08-31T10:30:00+05:30,32959,settled
mch_demo_bengaluru,CUST-B22,Synthetic Customer B22,synthetic-sms:+91-5551-1022,unknown,PAY-00176,2026-08-31T10:30:00+05:30,23345,settled
mch_demo_bengaluru,CUST-B29,Synthetic Customer B29,synthetic-sms:+91-5551-1029,true,PAY-00205,2026-08-31T10:30:00+05:30,24085,settled
mch_demo_bengaluru,CUST-B02,Synthetic Customer B02,synthetic-sms:+91-5551-1002,true,PAY-00096,2026-08-31T11:30:00+05:30,24329,settled
mch_demo_bengaluru,CUST-C12,Synthetic Customer C12,synthetic-sms:+91-5552-1012,true,PAY-00229,2026-08-31T12:30:00+05:30,33106,settled
mch_demo_bengaluru,CUST-B11,Synthetic Customer B11,synthetic-sms:+91-5551-1011,unknown,PAY-00133,2026-08-31T13:30:00+05:30,16568,settled
mch_demo_bengaluru,CUST-B32,Synthetic Customer B32,synthetic-sms:+91-5551-1032,true,PAY-00217,2026-08-31T13:30:00+05:30,15734,settled
mch_demo_bengaluru,CUST-B13,Synthetic Customer B13,synthetic-sms:+91-5551-1013,true,PAY-00140,2026-08-31T15:30:00+05:30,19563,settled
mch_demo_bengaluru,CUST-B20,Synthetic Customer B20,synthetic-sms:+91-5551-1020,true,PAY-00169,2026-08-31T15:30:00+05:30,25853,settled
mch_demo_bengaluru,CUST-B15,Synthetic Customer B15,synthetic-sms:+91-5551-1015,true,PAY-00148,2026-09-01T10:30:00+05:30,34493,settled
mch_demo_bengaluru,CUST-B23,Synthetic Customer B23,synthetic-sms:+91-5551-1023,true,PAY-00181,2026-09-01T11:30:00+05:30,13377,settled
mch_demo_bengaluru,CUST-C08,Synthetic Customer C08,synthetic-sms:+91-5552-1008,true,PAY-00225,2026-09-01T13:30:00+05:30,24436,settled
mch_demo_bengaluru,CUST-B05,Synthetic Customer B05,synthetic-sms:+91-5551-1005,true,PAY-00109,2026-09-01T14:30:00+05:30,22266,settled
mch_demo_bengaluru,CUST-B06,Synthetic Customer B06,synthetic-sms:+91-5551-1006,true,PAY-00112,2026-09-01T15:30:00+05:30,26378,settled
